Avail_Cu,Avail_Mn,pH,EC,OC,Avail_P,Exch_K,Avail_Ca,Avail_Mg,Avail_S,Avail_Zn,Avail_B,Avail_Fe,Crop_type
1.31,44.47,6.72,0.13,0.7,3.17,623,832,293,8.93,0.91,0.68,20.47,jonna
1.12,67.24,6.14,0.03,0.49,2.34,116,936,245,2.26,1.18,0.36,34.01,jonna
1.24,43.38,5.78,0.09,0.32,3.38,76,589,72,6.29,0.46,0.26,45.42,jonna
0.86,42.3,5.09,0.06,0.14,1.85,86,246,50,2.07,0.49,0.28,14.52,jonna
0.57,38.6,4.92,0.04,0.22,1.7,70,77,13,1.59,0.41,0.38,12.63,jonna
0.78,27.25,5.61,0.04,0.38,1.52,110,643,146,2.11,0.37,0.31,19.6,jonna
1.01,35.33,5.7,0.04,0.48,1.61,101,565,129,2.58,0.38,0.62,32.71,jonna
0.32,19.26,5.36,0.02,0.2,1.65,64,83,29,2.62,0.26,0.37,12.92,jonna
0.35,23.03,5.37,0.02,0.22,1.57,67,84,30,2.11,0.26,0.41,16.41,jonna
0.5,22.31,5.64,0.02,0.34,1.54,70,182,42,2.31,0.36,0.32,26.79,jonna
0.66,60.14,5.24,0.04,0.4,1.72,101,443,94,4.25,0.49,0.45,26.44,jonna
0.59,21.75,5.23,0.02,0.31,1.73,76,408,116,1.14,0.35,0.3,16.99,jonna
1.08,41.58,5.75,0.11,0.46,4.42,148,527,114,7.72,0.98,0.77,36.85,jonna
0.71,41.42,5.71,0.05,0.38,1.85,135,302,82,2.37,0.52,0.5,24.49,jonna
0.36,30.47,5.0,0.03,0.1,1.74,52,95,12,1.23,0.34,0.29,13.14,jonna
1.76,7.46,5.01,0.07,0.49,9.2,77,259,45,5.74,0.6,0.58,119.14,jonna
2.61,8.88,6.03,0.12,0.34,3.29,28,770,103,25.8,0.34,0.71,76.37,jonna
1.94,7.65,5.28,0.11,0.51,9.96,77,322,65,9.73,0.65,0.72,92.99,jonna
2.88,15.64,5.46,0.12,0.59,4.1,91,659,134,6.68,0.51,0.59,64.06,jonna
1.95,9.41,5.18,0.07,0.52,10.16,69,246,49,10.48,0.83,0.73,121.88,jonna
2.23,11.95,4.9,0.07,0.44,5.06,47,263,46,5.81,0.63,0.55,87.52,jonna
4.72,35.0,5.66,0.14,0.72,5.46,115,1405,283,10.44,0.81,0.91,70.09,jonna
3.78,21.84,4.96,0.1,0.56,4.98,98,540,96,5.65,0.79,0.58,93.14,jonna
1.48,5.81,5.24,0.06,0.39,3.94,39,202,37,4.88,0.34,0.68,62.7,jonna
1.83,4.48,5.08,0.08,0.41,4.06,73,221,43,4.74,0.5,0.22,64.36,jonna
3.2,11.38,4.85,0.14,0.5,4.61,75,347,59,7.13,0.96,0.39,110.72,jonna
1.75,19.69,5.18,0.06,0.45,5.75,77,326,57,8.88,0.56,0.42,73.24,jonna
1.92,6.79,5.05,0.05,0.39,9.24,54,237,47,8.03,0.61,0.44,102.82,jonna
1.71,5.17,5.11,0.07,0.39,3.89,37,245,45,11.63,0.58,0.52,84.6,jonna
1.74,10.95,5.12,0.07,0.44,4.66,76,188,38,9.79,0.52,0.43,85.71,jonna
1.97,7.38,5.41,0.16,0.48,11.83,195,206,62,15.19,0.61,0.56,106.05,jonna
3.07,35.89,5.19,0.14,0.7,6.06,38,872,151,11.79,0.79,0.66,122.67,jonna
2.78,36.03,5.8,0.08,0.56,2.76,27,773,137,8.55,0.51,0.44,70.97,jonna
3.61,24.91,4.95,0.07,0.6,3.23,28,564,92,3.21,0.67,0.47,119.86,jonna
4.03,30.96,5.28,0.19,0.68,3.24,41,1034,178,6.89,0.76,0.72,108.41,jonna
3.52,32.44,5.54,0.14,0.68,4.14,38,900,169,10.81,0.51,0.73,100.28,jonna
3.65,31.64,6.8,0.1,0.76,3.91,29,1260,248,10.67,0.56,0.51,75.06,jonna
3.54,27.51,5.15,0.09,0.53,5.95,38,704,112,4.59,0.64,0.44,97.93,jonna
3.27,27.49,6.85,0.2,0.77,3.87,32,1306,211,21.19,0.5,0.58,40.21,jonna
4.26,14.03,5.32,0.08,0.73,3.89,22,845,126,6.31,0.8,0.8,110.76,jonna
0.88,50.23,5.51,0.02,0.37,2.0,106,266,77,1.87,0.38,0.33,20.78,jonna
2.61,81.29,5.65,0.03,0.29,5.12,49,724,163,2.29,1.06,0.24,56.65,jonna
0.77,17.94,5.5,0.04,0.22,4.55,80,210,59,1.71,0.76,0.27,25.82,jonna
0.94,54.63,5.0,0.04,0.24,2.47,77,265,66,2.16,0.48,0.2,29.94,jonna
0.7,63.96,5.86,0.07,0.29,1.99,79,493,186,1.97,0.36,0.29,28.5,jonna
0.84,18.24,8.13,0.13,0.53,1.76,202,3074,167,2.04,0.16,0.55,7.68,jonna
1.04,75.88,5.5,0.03,0.55,1.42,136,1097,247,1.74,0.14,0.45,30.52,jonna
1.0,83.48,5.43,0.05,0.35,1.98,139,871,187,2.77,0.38,0.4,36.36,jonna
1.11,57.5,4.82,0.09,0.21,4.22,166,282,61,1.19,0.71,0.29,43.35,jonna
0.72,37.82,7.28,0.17,0.29,14.2,809,434,73,7.04,1.2,0.41,15.48,jonna
2.06,49.6,5.88,0.08,0.36,39.27,140,637,92,2.66,2.75,0.31,64.61,jonna
1.91,52.64,5.33,0.27,0.28,25.21,449,820,241,8.49,0.64,0.42,62.53,jonna
1.74,37.96,6.0,0.05,0.55,2.0,157,2057,477,2.82,0.37,0.55,53.92,jonna
1.39,21.9,5.3,0.03,0.21,2.07,111,1034,209,1.13,0.23,0.21,28.51,jonna
1.73,7.1,5.65,0.09,0.29,4.37,53,556,127,5.67,0.33,0.28,64.24,jonna
3.0,35.91,6.04,0.09,0.52,6.68,63,896,168,4.88,0.49,0.38,94.18,jonna
2.0,6.22,4.88,0.07,0.37,3.45,47,329,74,1.83,0.38,0.29,74.85,jonna
3.04,19.98,5.3,0.12,0.64,13.49,70,879,235,9.25,0.91,0.68,172.65,jonna
2.35,7.4,5.6,0.06,0.38,5.92,51,435,101,3.23,0.52,0.2,96.01,jonna
2.95,34.65,6.82,0.1,0.65,4.55,86,1601,376,6.12,0.61,0.32,69.82,jonna
2.4,27.66,6.2,0.13,0.55,8.34,199,4160,604,6.55,0.75,0.34,75.4,jonna
1.1,30.42,8.3,0.19,0.18,2.8,89,885,323,7.54,0.64,1.24,8.7,jonna
1.12,83.98,6.87,0.33,0.43,8.47,143,566,220,21.24,1.04,0.99,27.3,jonna
0.6,25.44,7.35,0.82,0.19,8.75,71,661,268,35.38,0.56,0.4,7.64,jonna
0.82,144.24,6.9,0.18,0.42,4.26,147,473,119,17.88,1.02,0.47,10.18,jonna
1.06,32.3,7.6,1.84,0.33,8.35,305,2809,893,29.89,0.7,0.91,7.82,jonna
0.86,17.62,8.02,0.44,0.39,16.59,176,1095,356,15.5,1.6,1.2,5.32,jonna
1.68,55.9,7.65,0.69,0.64,41.06,314,1193,468,23.49,2.56,1.61,10.38,jonna
1.16,29.74,7.88,0.71,0.3,8.96,117,921,424,48.26,0.62,1.01,5.8,jonna
1.7,23.54,8.2,0.59,0.17,6.68,158,1489,619,64.41,0.36,3.2,14.86,jonna
2.2,12.6,8.67,0.21,0.41,7.93,66,2130,428,6.07,0.68,1.78,26.58,jonna
0.78,21.74,7.23,0.19,0.38,13.19,177,786,170,9.77,1.56,0.62,5.72,jonna
0.88,22.58,7.95,0.17,0.45,4.03,112,1243,293,7.51,0.86,0.75,7.36,jonna
2.46,10.08,8.25,1.97,0.43,32.84,99,1069,551,45.78,0.74,2.2,39.74,jonna
2.78,34.36,7.61,2.61,0.75,13.02,237,1615,725,61.5,0.72,2.02,19.9,jonna
2.92,29.24,7.71,0.43,0.56,12.96,124,1159,445,30.5,0.78,1.58,34.24,jonna
1.2,28.38,7.36,0.11,0.27,14.54,140,765,294,5.23,1.28,0.67,5.38,jonna
1.42,17.3,8.4,0.21,0.4,11.88,65,1610,368,4.88,1.46,1.46,14.76,jonna
1.9,21.98,8.9,0.33,0.26,7.57,46,812,230,9.38,0.38,1.73,16.58,jonna
1.32,27.86,7.2,0.31,0.48,18.1,316,967,201,14.94,1.5,0.85,7.64,jonna
1.3,30.18,7.8,0.19,0.49,14.08,194,1436,327,14.81,0.66,1.38,10.66,jonna
1.34,18.18,7.6,0.18,0.25,19.16,85,957,209,7.41,1.78,0.84,8.16,jonna
2.22,18.38,8.41,0.29,0.31,48.53,232,2256,451,19.11,1.94,1.99,26.46,jonna
2.92,18.6,8.44,0.19,0.36,5.6,74,2524,496,12.21,0.64,1.48,15.16,jonna
0.98,13.64,8.02,0.21,0.53,19.44,141,2018,428,12.57,0.78,1.37,4.44,jonna
2.1,70.76,6.3,0.06,0.36,4.39,129,1008,215,6.1,0.7,1.05,34.04,jonna
0.38,89.6,7.05,0.35,0.21,7.37,135,287,80,23.36,1.36,0.43,7.76,jonna
0.7,14.9,8.5,0.26,0.27,11.88,138,1860,225,10.89,0.7,0.82,4.06,jonna
0.96,57.5,7.14,0.31,0.31,23.14,82,550,121,12.91,0.92,0.51,9.8,jonna
0.64,29.48,6.75,0.12,0.16,3.79,103,242,61,7.42,0.58,0.27,5.88,jonna
1.44,23.74,7.95,0.2,0.35,16.96,213,810,144,8.58,1.78,0.97,6.98,jonna
1.54,31.72,7.82,0.45,0.72,25.43,244,1416,306,27.99,1.98,1.36,8.58,jonna
1.06,23.84,6.86,0.22,0.55,28.66,94,851,180,10.66,1.36,0.83,14.08,jonna
1.96,34.48,7.05,0.38,0.66,31.73,123,1498,449,20.25,2.52,1.13,15.44,jonna
1.24,7.08,7.85,0.28,0.52,9.94,102,1685,427,11.21,1.62,1.2,4.9,jonna
2.28,26.5,6.56,0.27,0.54,27.97,457,1909,433,26.12,0.88,1.23,87.6,jonna
2.4,30.62,5.59,0.3,0.61,9.06,72,1326,361,33.19,0.82,1.43,136.44,jonna
3.24,9.7,8.03,0.47,0.72,36.37,205,2513,663,52.05,1.06,2.42,44.9,jonna
3.52,26.56,5.6,0.23,0.64,21.48,198,1285,327,25.35,1.02,1.26,236.9,jonna
1.54,33.88,8.13,0.31,0.53,39.83,149,921,433,26.9,2.44,1.77,15.32,jonna
0.76,14.1,7.78,0.15,0.13,6.28,73,492,165,11.32,0.74,0.66,6.22,jonna
1.04,9.84,8.44,0.22,0.61,34.42,165,2493,587,8.57,1.38,1.89,3.36,jonna
1.04,34.72,6.95,0.08,0.29,2.26,98,986,189,6.76,0.32,0.61,11.16,jonna
0.8,32.52,6.13,0.08,0.43,2.37,97,564,116,2.05,0.66,0.85,18.64,jonna
0.86,21.54,7.0,0.07,0.29,5.68,141,807,158,3.0,0.92,0.5,10.16,jonna
0.8,7.0,9.22,0.37,0.06,1.24,83,1205,270,8.44,0.12,2.83,8.2,jonna
1.84,28.58,7.03,0.27,0.32,5.45,277,1248,170,17.94,0.99,1.21,12.11,jonna
0.62,6.56,6.6,0.06,0.09,10.98,29,220,17,3.73,1.18,0.21,11.8,jonna
0.82,25.52,4.73,0.05,0.21,1.74,57,116,17,1.48,0.33,0.24,11.67,jonna
0.72,13.26,6.36,0.09,0.1,12.57,56,312,40,4.86,0.43,0.27,24.04,jonna
0.76,23.45,4.85,0.03,0.24,1.18,57,107,15,1.24,0.27,0.31,14.03,jonna
2.14,7.85,8.6,0.36,0.24,27.98,406,1056,170,27.38,1.08,0.81,72.59,jonna
1.26,19.04,6.82,0.08,0.42,18.75,143,741,95,3.06,0.49,0.46,59.54,jonna
1.82,45.6,6.01,0.22,0.17,17.57,299,509,84,6.74,0.67,0.55,26.52,jonna
0.91,21.65,6.74,0.08,0.15,6.37,39,469,63,2.51,0.97,0.45,31.62,jonna
0.9,33.1,6.65,0.13,0.44,12.65,62,495,103,4.97,1.97,0.36,43.82,jonna
1.03,34.86,5.76,0.1,0.59,20.18,68,638,81,4.83,4.16,0.29,53.54,jonna
0.88,17.31,6.37,0.18,0.68,30.24,108,653,123,10.07,4.42,0.55,48.35,jonna
1.47,33.6,6.29,0.08,0.21,12.73,111,575,96,4.11,0.57,0.58,42.14,jonna
0.49,8.04,6.52,0.05,0.11,2.74,16,202,18,0.83,0.36,0.17,9.08,jonna
0.49,5.02,5.95,0.08,0.26,19.63,73,259,42,4.81,0.49,0.36,34.41,jonna
1.38,20.81,6.86,0.08,0.26,23.07,60,473,56,1.92,1.14,0.45,35.74,jonna
1.28,25.84,6.85,0.14,0.32,13.95,246,467,88,8.37,2.04,0.63,22.48,jonna
1.99,8.9,6.37,0.08,0.24,27.69,97,199,15,4.73,1.04,0.23,67.71,jonna
0.8,32.17,5.99,0.09,0.36,21.23,46,288,28,10.62,1.71,0.39,61.47,jonna
1.01,26.72,6.61,0.19,0.22,10.31,57,253,38,6.95,1.4,0.39,19.22,jonna
1.74,3.83,7.35,0.08,0.53,27.4,199,876,193,3.34,1.06,0.78,41.01,jonna
1.26,14.09,7.66,0.16,0.41,3.62,220,1108,273,11.62,0.65,0.93,7.61,jonna
0.5,5.29,6.42,0.05,0.13,8.41,54,212,22,1.6,0.23,0.18,13.87,jonna
1.19,16.4,7.32,0.14,0.34,48.91,133,769,151,5.31,1.45,1.43,29.12,jonna
0.56,7.93,5.48,0.03,0.21,22.91,52,205,36,2.28,3.19,0.31,29.76,jonna
1.55,8.73,7.3,0.07,0.46,6.09,73,753,144,2.64,0.43,0.59,18.58,jonna
1.2,17.26,6.8,0.18,0.43,14.45,68,917,148,4.03,0.72,0.94,21.78,jonna
0.45,10.42,6.22,0.19,0.14,22.41,68,272,35,6.18,0.83,0.39,10.67,jonna
1.58,5.97,7.95,0.15,0.37,8.61,58,1141,193,5.36,0.5,0.82,11.38,jonna
0.64,17.49,4.9,0.06,0.13,21.93,46,156,11,7.11,0.6,0.26,13.6,jonna
1.5,8.31,8.1,0.21,0.38,5.26,155,1457,324,5.75,0.49,1.04,10.9,jonna
